iter	Logloss
182	0.0006318413838
183	0.0006286935239
184	0.0006286062102
185	0.0006262801068
186	0.0006262752317
187	0.0006262554011
188	0.0006242633817
189	0.000624205286
190	0.0006240972149
191	0.0006240488032
192	0.0006240216749
193	0.0006218662002
194	0.0006218527277
195	0.0006218467986
196	0.0006215700512
197	0.0006208631205
198	0.0006208564064
199	0.0006208429788
200	0.0006208400264
201	0.000620835246
202	0.0006208218243
203	0.0006208188379
204	0.0006208140579
205	0.0006207715842
206	0.0006206999556
207	0.0006206951778
208	0.0006206008112
209	0.000620594103
210	0.0006205911536
211	0.0006205851866
212	0.0006205792879
213	0.0006205763386
214	0.0006205733553
215	0.0006205673887
216	0.0006205644396
217	0.0006205577322
218	0.0006205547491
219	0.0006205494437
220	0.000620507013
221	0.0006204936059
222	0.0006204883018
223	0.0006204824053
224	0.0006204776314
225	0.0006204564169
226	0.000620451562
227	0.0006204482108
228	0.0006204448584
229	0.0006204314492
230	0.0006204254858
231	0.0006203830758
232	0.0006203054558
233	0.0006202994952
234	0.0006202860925
235	0.0006202324989
236	0.0006202266078
237	0.0006202236623
238	0.0006202203125
239	0.0006202069135
240	0.0006201935201
241	0.0006201905749
242	0.0006201482028
243	0.0006201448538
244	0.0006201314633
245	0.0006201255063
246	0.0006201207389
247	0.0006201147822
248	0.0006201088257
249	0.0006201040586
250	0.0006200906649
251	0.0006200877209
252	0.0006200453657
253	0.0006200394107
254	0.0006200327177
255	0.0006200293701
256	0.0006200160396
257	0.0006185852557
258	0.0006185786248
259	0.0006175990473
260	0.0006175872325
261	0.0006175842789
262	0.0006175819153
263	0.0006175189209
264	0.0006174658734
265	0.0006174599688
266	0.0006174586566
267	0.0006174468478
268	0.0006174455356
269	0.0006171658827
270	0.0006171128979
271	0.0006147233172
272	0.0006147219592
273	0.000613756085
274	0.0006137094472
275	0.0006136633572
276	0.0006136172763
277	0.0006135388144
278	0.0006134864969
279	0.0006134603458
280	0.0006134137402
281	0.0006115443335
282	0.0006115258342
283	0.0006115073364
284	0.0006114560009
285	0.0006111447348
286	0.0006093038985
287	0.0006078171414
288	0.0006078078625
289	0.0006065886002
290	0.0006064988533
291	0.0006064081146
292	0.000606340844
293	0.000606320705
294	0.0006063161696
295	0.0006062489249
296	0.0006061816998
297	0.0006061368805
298	0.0006060349081
299	0.0006060303775
300	0.000606025847
301	0.0006031427498
302	0.0006031399771
303	0.0006031372045
304	0.0006031343999
305	0.0006024625898
306	0.0006008938837
307	0.0006008215657
308	0.0006008170452
309	0.0006006003648
310	0.000598582175
311	0.0005985776971
312	0.0005985652765
313	0.0005966020983
314	0.0005965774238
315	0.0005965063659
316	0.0005962478483
317	0.0005957803574
318	0.0005957695971
319	0.0005957164529
320	0.0005957055691
321	0.0005956946857
322	0.0005937546671
323	0.0005913429317
324	0.0005912744573
325	0.0005903834172
326	0.0005871953134
327	0.0005844171609
328	0.0005843832173
329	0.0005843714033
330	0.000584104733
331	0.0005838231946
332	0.0005838128186
333	0.0005837795208
334	0.000582246077
335	0.0005807309705
336	0.0005786592515
337	0.0005784183114
338	0.0005783731177
339	0.0005765603863
340	0.0005765504254
341	0.0005765404649
342	0.0005751266004
343	0.0005750265039
344	0.0005749264526
345	0.0005746698318
346	0.0005744919611
347	0.0005744913443
348	0.0005744902319
349	0.0005744896077
350	0.0005744184459
351	0.0005743783951
352	0.000573697247
353	0.0005736773308
354	0.000573613436
355	0.0005735495593
356	0.0005734857007
357	0.0005712055905
358	0.0005712007118
359	0.0005692248925
360	0.0005692208951
361	0.0005692208951
362	0.0005692160522
363	0.0005692111523
364	0.0005678760702
365	0.0005678375298
366	0.0005678336205
367	0.000565886023
368	0.0005658811836
369	0.0005645651125
370	0.0005645342318
371	0.0005628909083
372	0.0005618427631
373	0.00056180464
374	0.0005618008197
375	0.000561762704
376	0.0005617287981
377	0.0005616906944
378	0.0005607801727
379	0.0005607422058
380	0.0005606509495
381	0.0005606134438
382	0.0005605755045
383	0.0005583628435
384	0.0005582252662
385	0.0005582205654
386	0.0005582158646
387	0.000558140693
388	0.0005580846336
389	0.0005580005766
390	0.0005572704463
391	0.0005572666946
392	0.000557262943
393	0.0005572583151
394	0.0005562348891
395	0.000556220595
396	0.0005557080876
397	0.0005556796178
398	0.0005550177085
399	0.0005549764461
400	0.0005549729882
401	0.0005549638124
402	0.0005549545301
403	0.0005549132795
404	0.0005548994515
405	0.0005548901717
406	0.000554876345
407	0.0005548680961
408	0.0005548675162
409	0.0005548582376
410	0.0005547922818
411	0.0005547905541
412	0.0005547888264
413	0.0005547702757
414	0.0005547697027
415	0.0005547697027
416	0.0005547697027
417	0.0005547511536
418	0.0005547214409
419	0.0005547076234
420	0.0005547041691
421	0.0005546670902
422	0.000553655067
423	0.0005536413143
424	0.0005536138152
425	0.0005535584336
426	0.0005535446863
427	0.0005535442241
428	0.0005535423755
429	0.000553281476
430	0.0005532540156
431	0.0005532540156
432	0.0005532540156
433	0.0005532540156
434	0.0005532540156
435	0.0005532355751
436	0.0005532171362
437	0.0005531986989
438	0.0005531940899
439	0.0005519476103
440	0.0005518925845
441	0.0005518925845
442	0.0005518921253
443	0.0005518853017
444	0.0005518128085
445	0.0005510810379
446	0.0005495591221
447	0.0005494946032
448	0.0005494586943
449	0.0005494407386
450	0.0005494069663
451	0.0005493706574
452	0.0005493223007
453	0.0005493041488
454	0.0005471938088
455	0.0005471893589
456	0.0005471291741
457	0.0005471246741
458	0.0005471179876
459	0.0005471134878
460	0.0005470867474
461	0.0005470707688
462	0.000547003939
463	0.0005469994412
464	0.0005457853521
465	0.0005457137606
466	0.0005456421935
467	0.0005455974665
468	0.0005455969074
469	0.0005455969074
470	0.0005455969074
471	0.000545596411
472	0.000545596411
473	0.000545596411
474	0.0005455958583
475	0.0005455323515
476	0.0005455257113
477	0.0005454622255
478	0.0005454577553
479	0.0005454511171
480	0.0005452926083
481	0.0005452881414
482	0.0005452815076
483	0.0005452770409
484	0.0005452770409
485	0.0005452770409
486	0.0005448031853
487	0.0005447399179
488	0.0005447354614
489	0.0005447310051
490	0.0005447243859
491	0.0005447199298
492	0.0005446566868
493	0.0005431463992
494	0.0005430897155
495	0.0005430897155
496	0.0005430897155
497	0.0005430897155
498	0.0005430897155
499	0.0005430892244
500	0.0005430892244
501	0.0005430892244
502	0.0005430892244
503	0.0005430847965
504	0.000543080868
505	0.000543073011
506	0.0005430690827
507	0.0005429982781
508	0.0005429938521
509	0.0005429372069
510	0.0005429332809
511	0.0005419707776
512	0.0005419002797
513	0.000541899791
514	0.0005418919716
515	0.0005409594963
516	0.0005407841367
517	0.0005407139783
518	0.0005406438435
519	0.0005406373422
520	0.0005397099038
521	0.000539696956
522	0.0005396883184
523	0.0005396795827
524	0.0005396516283
525	0.0005396438795
526	0.0005396299021
527	0.0005396221541
528	0.0005395942072
529	0.0005395812653
530	0.000539573519
531	0.0005395647876
532	0.0005395570419
533	0.0005395484096
534	0.0005395396792
535	0.0005395310476
536	0.000539523303
537	0.0005395155587
538	0.0005395068296
539	0.0005394981009
540	0.0005394948666
541	0.0005394916324
542	0.0005394776645
543	0.0005394757288
544	0.0005383003654
545	0.0005382656228
546	0.0005382569366
547	0.000538195324
548	0.0005381867381
549	0.0005381251461
550	0.0005380908214
551	0.0005380394123
552	0.0005379778603
553	0.0005379163267
554	0.0005378855565
555	0.0005369440353
556	0.0005369426253
557	0.0005369404652
558	0.0005369148875
559	0.0005369127277
560	0.0005369109999
561	0.0005368803598
562	0.0005368717218
563	0.000536868525
564	0.0005368598875
565	0.0005368343184
566	0.0005351283198
567	0.0005351097968
568	0.0005350793785
569	0.0005350772583
570	0.0005350764655
571	0.0005349244113
572	0.0005349092108
573	0.000534895499
574	0.000534889162
575	0.0005348587721
576	0.0005348502027
577	0.0005346856609
578	0.0005346552967
579	0.0005339385721
580	0.0005339364615
581	0.0005339279232
582	0.0005338522444
583	0.0005338351736
584	0.0005338276072
585	0.0005323873877
586	0.0005323801928
587	0.0005311679907
588	0.0005307206352
589	0.0005307175254
590	0.0005307100565
591	0.000530610614
592	0.0005306064011
593	0.0005305390301
594	0.0005305315668
595	0.0005305273556
596	0.0005305198927
597	0.0005305177872
598	0.0005305135762
599	0.0005305093654
600	0.0005305019031
601	0.0005304480579
602	0.0005304438482
603	0.0005304140145
604	0.0005303971787
605	0.0005303433598
606	0.0005302905821
607	0.0005288725674
608	0.000528818585
609	0.000528803764
610	0.0005287963541
611	0.0005287942631
612	0.0005278900847
613	0.0005278286927
614	0.0005277953736
615	0.0005277216053
616	0.0005276883024
617	0.0005276588053
618	0.0005276255122
619	0.0005269227458
620	0.0005269206712
621	0.0005268912851
622	0.0005254941646
623	0.0005254859133
624	0.0005254713033
625	0.0005254705438
626	0.0005254413319
627	0.0005254121243
628	0.000525403876
629	0.0005253956281
630	0.0005253873805
631	0.0005253791332
632	0.0005253708863
633	0.0005253688246
634	0.0005249210078
635	0.0005249189727
636	0.0005238168898
637	0.000523780714
638	0.0005228964696
639	0.0005228604469
640	0.0005228584057
641	0.0005228103889
642	0.0005228031639
643	0.0005228027123
644	0.0005228022608
645	0.0005227986484
646	0.0005227659996
647	0.000522758776
648	0.0005227107798
649	0.0005226455364
650	0.0005225966121
651	0.0005225486484
652	0.0005225414316
653	0.000522534215
654	0.0005224982485
655	0.0005224917355
656	0.0005224628763
657	0.0005224556623
658	0.0005224149211
659	0.0005223789727
660	0.0005222353134
661	0.0005222281063
662	0.0005222260934
663	0.0005222240578
664	0.0005220805002
665	0.0005220784659
666	0.0005220719644
667	0.0005211944687
668	0.0005210460921
669	0.0005204774957
670	0.0005204774957
671	0.0005204770485
672	0.0005204766448
673	0.0005204761977
674	0.0005204702579
675	0.0005204444289
676	0.0005203939532
677	0.0005203367632
678	0.0005203352792
679	0.0005203272889
680	0.000520325269
681	0.0005203193331
682	0.0005203113434
683	0.0005203032644
684	0.0005202746706
685	0.0005202687359
686	0.0005202606584
687	0.0005202599166
688	0.000520256343
689	0.0005202134727
690	0.0005201706117
691	0.0005201646795
692	0.000520117239
693	0.0005201113084
694	0.0005201032364
695	0.0005200746691
696	0.0005200687395
697	0.0005200628101
698	0.0005189845235
699	0.0005189420302
700	0.0005188948549
701	0.0005188830599
702	0.0005188823228
703	0.0005188823228
704	0.0005188823228
705	0.0005188823228
706	0.0005188823228
707	0.0005188823228
708	0.0005188819218
709	0.0005187405277
710	0.0005187395243
711	0.0005187363185
712	0.0005187358746
713	0.000518735138
714	0.0005187292448
715	0.0005185689414
716	0.0005182166268
717	0.0005182130838
718	0.0005180051822
719	0.0005178454028
720	0.0005178383285
721	0.0005176976084
722	0.0005176818062
723	0.0005176759397
724	0.0005176749411
725	0.0005176494164
726	0.0005175855444
727	0.0005175796803
728	0.0005175786821
729	0.0005175627123
730	0.0005175591795
731	0.0005175432113
732	0.0005175361462
733	0.000516699201
734	0.0005166229624
735	0.0005164830156
736	0.0005164800984
737	0.0005164547017
738	0.0005164195441
739	0.0005155868436
740	0.0005155710031
741	0.0005155639963
742	0.0005155481575
743	0.0005154089007
744	0.0005154059978
745	0.0005143500102
746	0.0005143342493
747	0.0005143338136
748	0.0005143182281
749	0.0005143024697
750	0.0005142606621
751	0.0005142188634
752	0.0005141770734
753	0.0005141267773
754	0.0005140800789
755	0.0005140661543
756	0.0005140032227
757	0.0005139753888
758	0.0005139465511
759	0.0005139436673
760	0.0005139367094
761	0.0005139297516
762	0.0005138668599
763	0.0005138610942
764	0.0005138332784
765	0.0005138275136
766	0.0005137882149
767	0.0005136329794
768	0.0005136051921
769	0.0005135424001
770	0.000513479628
771	0.0005134171523
772	0.0005134161716
773	0.0005134132941
774	0.0005133300489
775	0.0005132673388
776	0.0005132659009
777	0.0005132601495
778	0.0005124390475
779	0.0005124313201
780	0.0005124026785
781	0.0005123948661
782	0.000512393434
783	0.0005115756234
784	0.0005115741941
785	0.0005115673067
786	0.0005115616007
787	0.0005115547137
788	0.000511549008
789	0.0005115261894
790	0.0005115184048
791	0.0005115028365
792	0.0005114950529
793	0.0005114919444
794	0.0005114888359
795	0.0005114819512
796	0.0005114788429
797	0.000511471146
798	0.0005114633636
799	0.0005114405532
800	0.0005114336699
801	0.0005114108627
802	0.0005114051606
803	0.0005113973803
804	0.0005113896004
805	0.0005113827187
806	0.000511382006
807	0.0005113805807
808	0.0005113728013
809	0.000511365108
810	0.000511365108
811	0.0005113641357
812	0.000511356357
813	0.0005113553954
814	0.0005113485148
815	0.0005113428142
816	0.000511335934
817	0.0005113302337
818	0.0005112960401
819	0.0005112921519
820	0.0005104784517
821	0.0005104009775
822	0.0005103854827
823	0.000510384525
824	0.0005102203271
825	0.0005101860994
826	0.0005100501712
827	0.0005099681172
828	0.0005099567873
829	0.0005099262048
830	0.0005098715268
831	0.0005098328879
832	0.0005098260535
833	0.0005098256263
834	0.0005098256263
835	0.0005098256263
836	0.0005098246604
837	0.0005097937575
838	0.0005097474143
839	0.0005097165235
840	0.0005097158161
841	0.0005097119545
842	0.0005096965085
843	0.0005084028125
844	0.0005084002103
845	0.0005083934171
846	0.0005083709239
847	0.0005075458728
848	0.0005075420453
849	0.0005074808358
850	0.0005074696353
851	0.0005074658513
852	0.0005073204076
853	0.0005072980268
854	0.0005072912651
855	0.0005072800746
856	0.0005072665525
857	0.0005072054165
858	0.0005071918991
859	0.000507130786
860	0.0005071251945
861	0.0005061078835
862	0.0005061041211
863	0.0005060985565
864	0.0005060918294
865	0.0005046042967
866	0.0005044701994
867	0.0005044301284
868	0.0005043900657
869	0.0005043867269
870	0.0005043756864
871	0.0005043729264
872	0.0005043579855
873	0.0005043552257
874	0.0005043518874
875	0.0005043251825
876	0.0005043242385
877	0.0005043232945
878	0.0005043199568
879	0.0005043199568
880	0.0005043190128
881	0.0005043180689
882	0.0005042878699
883	0.0005042864904
884	0.0005042855466
885	0.0005042321739
886	0.0005041880543
887	0.000504174712
888	0.0005041713766
889	0.0005041411978
890	0.0005041113543
891	0.0005041104216
892	0.0005040663254
893	0.0005040130065
894	0.0005039979249
895	0.0005039446243
896	0.0005039295476
897	0.0005039286054
898	0.0005039252739
899	0.0005038812131
900	0.0005038545674
901	0.0005038394968
902	0.0005038245924
903	0.000503809524
904	0.0005037819951
905	0.0005037287482
906	0.0005036911008
907	0.0005036378776
908	0.00050363035
909	0.0005036270232
910	0.0005036236965
911	0.0005035837876
912	0.0005035800247
913	0.0005035725814
914	0.000503550578
915	0.0005035431357
916	0.0005035376355
917	0.000503536695
918	0.0005035311949
919	0.000503528445
920	0.0005034885538
921	0.0005034871791
922	0.0005034472964
923	0.0005034463562
924	0.0005026396334
925	0.0005026368888
926	0.0005026335763
927	0.0005025897755
928	0.0005025860282
929	0.0005022584131
930	0.000502252946
931	0.0005022520105
932	0.0005022487035
933	0.0005022432367
934	0.0005012484534
935	0.000501218642
936	0.0005011590537
937	0.0005011563342
938	0.000501119501
939	0.0005010931782
940	0.0005010877408
941	0.0005010823035
942	0.0005010450762
943	0.0005010441455
944	0.0005010408557
945	0.0005010375659
946	0.0005009072532
947	0.0005009045368
948	0.0005009018205
949	0.0005008985327
950	0.0005008613354
951	0.000500835043
952	0.0005008323274
953	0.0005007951422
954	0.0005007924271
955	0.0005007792828
956	0.0005007718463
957	0.0005007587033
958	0.000500753274
959	0.0005002347483
960	0.0004989960308
961	0.0004989886492
962	0.0004989859573
963	0.0004980061486
964	0.0004979523808
965	0.0004979451117
966	0.000497893192
967	0.0004978503563
968	0.0004977984601
969	0.0004977725094
970	0.0004977715915
971	0.0004977706735
972	0.0004977633302
973	0.0004977606536
974	0.0004977579772
975	0.0004977190683
976	0.0004977181506
977	0.000497710809
978	0.0004977081331
979	0.0004976821942
980	0.0004976562587
981	0.0004976303268
982	0.0004976294094
983	0.0004976034811
984	0.0004975775562
985	0.0004975771903
986	0.0004975762731
987	0.0004975470002
988	0.0004975443262
989	0.0004975003256
990	0.0004974970865
991	0.0004974938475
992	0.0004965207077
993	0.0004964780481
994	0.0004964762423
995	0.0004964697926
996	0.0004964671322
997	0.0004964525275
998	0.000496437924
999	0.0004964370113
